Area,Year,average_rain_fall_mm_per_year,Item,Yield,pesticide,avg_temp
10,1999,2666.0,0,12346,2532.0,26.31
10,1999,2666.0,1,112810,2532.0,26.31
10,1999,2666.0,1,112810,2532.0,26.31
10,1999,2666.0,2,32139,2532.0,26.31
10,1999,2666.0,2,32139,2532.0,26.31
10,1999,2666.0,3,12346,2532.0,26.31
10,1999,2666.0,3,12346,2532.0,26.31
10,1999,2666.0,7,92786,2532.0,26.31
10,1999,2666.0,7,92786,2532.0,26.31
10,1999,2666.0,5,21627,2532.0,26.31
10,1999,2666.0,5,21627,2532.0,26.31
10,2000,2666.0,0,20597,3170.0,25.91
10,2000,2666.0,0,20597,3170.0,25.91
10,2000,2666.0,1,120591,3170.0,25.91
10,2000,2666.0,1,120591,3170.0,25.91
10,2000,2666.0,2,34836,3170.0,25.91
10,2000,2666.0,2,34836,3170.0,25.91
10,2000,2666.0,3,12346,3170.0,25.91
10,2000,2666.0,3,12346,3170.0,25.91
10,2000,2666.0,7,92479,3170.0,25.91
10,2000,2666.0,7,92479,3170.0,25.91
10,2000,2666.0,5,22104,3170.0,25.91
10,2000,2666.0,5,22104,3170.0,25.91
10,2001,2666.0,0,32216,3295.78,25.93
10,2001,2666.0,0,32216,3295.78,25.93
10,2001,2666.0,1,129163,3295.78,25.93
10,2001,2666.0,1,129163,3295.78,25.93
10,2001,2666.0,2,34020,3295.78,25.93
10,2001,2666.0,2,34020,3295.78,25.93
10,2001,2666.0,3,12346,3295.78,25.93
10,2001,2666.0,3,12346,3295.78,25.93
10,2001,2666.0,7,90907,3295.78,25.93
10,2001,2666.0,7,90907,3295.78,25.93
10,2001,2666.0,5,21643,3295.78,25.93
10,2001,2666.0,5,21643,3295.78,25.93
10,2002,2666.0,0,40349,2954.29,26.1
10,2002,2666.0,0,40349,2954.29,26.1
10,2002,2666.0,1,126010,2954.29,26.1
10,2002,2666.0,1,126010,2954.29,26.1
10,2002,2666.0,2,34902,2954.29,26.1
10,2002,2666.0,2,34902,2954.29,26.1
10,2002,2666.0,3,12361,2954.29,26.1
10,2002,2666.0,3,12361,2954.29,26.1
10,2002,2666.0,7,90919,2954.29,26.1
10,2002,2666.0,7,90919,2954.29,26.1
10,2002,2666.0,5,21644,2954.29,26.1
10,2002,2666.0,5,21644,2954.29,26.1
10,2004,2666.0,0,48243,5587.81,26.14
10,2004,2666.0,0,48243,5587.81,26.14
10,2004,2666.0,1,144313,5587.81,26.14
10,2004,2666.0,1,144313,5587.81,26.14
10,2004,2666.0,2,35359,5587.81,26.14
10,2004,2666.0,2,35359,5587.81,26.14
10,2004,2666.0,3,11633,5587.81,26.14
10,2004,2666.0,3,11633,5587.81,26.14
10,2004,2666.0,7,89459,5587.81,26.14
10,2004,2666.0,7,89459,5587.81,26.14
10,2004,2666.0,5,19527,5587.81,26.14
10,2004,2666.0,5,19527,5587.81,26.14
10,2005,2666.0,0,53311,7605.01,26.19
10,2005,2666.0,0,53311,7605.01,26.19
10,2005,2666.0,1,148805,7605.01,26.19
10,2005,2666.0,1,148805,7605.01,26.19
10,2005,2666.0,2,37814,7605.01,26.19
10,2005,2666.0,2,37814,7605.01,26.19
10,2005,2666.0,3,13214,7605.01,26.19
10,2005,2666.0,3,13214,7605.01,26.19
10,2005,2666.0,4,14148,7605.01,26.19
10,2005,2666.0,4,14148,7605.01,26.19
10,2005,2666.0,7,88704,7605.01,26.19
10,2005,2666.0,7,88704,7605.01,26.19
10,2005,2666.0,5,17478,7605.01,26.19
10,2005,2666.0,5,17478,7605.01,26.19
10,2006,2666.0,0,52998,9074.43,26.44
10,2006,2666.0,0,52998,9074.43,26.44
10,2006,2666.0,1,143848,9074.43,26.44
10,2006,2666.0,1,143848,9074.43,26.44
10,2006,2666.0,2,38541,9074.43,26.44
10,2006,2666.0,2,38541,9074.43,26.44
10,2006,2666.0,3,13587,9074.43,26.44
10,2006,2666.0,3,13587,9074.43,26.44
10,2006,2666.0,4,15144,9074.43,26.44
10,2006,2666.0,4,15144,9074.43,26.44
10,2006,2666.0,7,90254,9074.43,26.44
10,2006,2666.0,7,90254,9074.43,26.44
10,2006,2666.0,5,15344,9074.43,26.44
10,2006,2666.0,5,15344,9074.43,26.44
10,2007,2666.0,0,59812,10962.31,25.95
10,2007,2666.0,0,59812,10962.31,25.95
10,2007,2666.0,1,149768,10962.31,25.95
10,2007,2666.0,1,149768,10962.31,25.95
10,2007,2666.0,2,40833,10962.31,25.95
10,2007,2666.0,2,40833,10962.31,25.95
10,2007,2666.0,3,13462,10962.31,25.95
10,2007,2666.0,3,13462,10962.31,25.95
10,2007,2666.0,4,14717,10962.31,25.95
10,2007,2666.0,4,14717,10962.31,25.95
10,2007,2666.0,7,90479,10962.31,25.95
10,2007,2666.0,7,90479,10962.31,25.95
10,2007,2666.0,5,18471,10962.31,25.95
10,2007,2666.0,5,18471,10962.31,25.95
10,2008,2666.0,0,60172,12936.5,26.0
10,2008,2666.0,0,60172,12936.5,26.0
10,2008,2666.0,1,165373,12936.5,26.0
10,2008,2666.0,1,165373,12936.5,26.0
10,2008,2666.0,2,41441,12936.5,26.0
10,2008,2666.0,2,41441,12936.5,26.0
10,2008,2666.0,3,21505,12936.5,26.0
10,2008,2666.0,3,21505,12936.5,26.0
10,2008,2666.0,4,15026,12936.5,26.0
10,2008,2666.0,4,15026,12936.5,26.0
10,2008,2666.0,7,97290,12936.5,26.0
10,2008,2666.0,7,97290,12936.5,26.0
10,2008,2666.0,5,21753,12936.5,26.0
10,2008,2666.0,5,21753,12936.5,26.0
10,2009,2666.0,0,56831,13790.09,26.54
10,2009,2666.0,0,56831,13790.09,26.54
10,2009,2666.0,1,133367,13790.09,26.54
10,2009,2666.0,1,133367,13790.09,26.54
10,2009,2666.0,2,42404,13790.09,26.54
10,2009,2666.0,2,42404,13790.09,26.54
10,2009,2666.0,3,13300,13790.09,26.54
10,2009,2666.0,3,13300,13790.09,26.54
10,2009,2666.0,4,14660,13790.09,26.54
10,2009,2666.0,4,14660,13790.09,26.54
10,2009,2666.0,7,96232,13790.09,26.54
10,2009,2666.0,7,96232,13790.09,26.54
10,2009,2666.0,5,21516,13790.09,26.54
10,2009,2666.0,5,21516,13790.09,26.54
10,2010,2666.0,0,58378,13283.72,26.65
10,2010,2666.0,0,58378,13283.72,26.65
10,2010,2666.0,1,182299,13283.72,26.65
10,2010,2666.0,1,182299,13283.72,26.65
10,2010,2666.0,2,43422,13283.72,26.65
10,2010,2666.0,2,43422,13283.72,26.65
10,2010,2666.0,3,12806,13283.72,26.65
10,2010,2666.0,3,12806,13283.72,26.65
10,2010,2666.0,4,17090,13283.72,26.65
10,2010,2666.0,4,17090,13283.72,26.65
10,2010,2666.0,7,98688,13283.72,26.65
10,2010,2666.0,7,98688,13283.72,26.65
10,2010,2666.0,5,23959,13283.72,26.65
10,2010,2666.0,5,23959,13283.72,26.65
10,2011,2666.0,0,61512,14798.28,25.8
10,2011,2666.0,0,61512,14798.28,25.8
10,2011,2666.0,1,180931,14798.28,25.8
10,2011,2666.0,1,180931,14798.28,25.8
10,2011,2666.0,2,43917,14798.28,25.8
10,2011,2666.0,2,43917,14798.28,25.8
10,2011,2666.0,3,14667,14798.28,25.8
10,2011,2666.0,3,14667,14798.28,25.8
10,2011,2666.0,4,15898,14798.28,25.8
10,2011,2666.0,4,15898,14798.28,25.8
10,2011,2666.0,7,97962,14798.28,25.8
10,2011,2666.0,7,97962,14798.28,25.8
10,2011,2666.0,5,26012,14798.28,25.8
10,2011,2666.0,5,26012,14798.28,25.8
10,2012,2666.0,0,65838,13289.18,26.28
10,2012,2666.0,0,65838,13289.18,26.28
10,2012,2666.0,1,190627,13289.18,26.28
10,2012,2666.0,1,190627,13289.18,26.28
10,2012,2666.0,2,44206,13289.18,26.28
10,2012,2666.0,2,44206,13289.18,26.28
10,2012,2666.0,3,13452,13289.18,26.28
10,2012,2666.0,3,13452,13289.18,26.28
10,2012,2666.0,4,15814,13289.18,26.28
10,2012,2666.0,4,15814,13289.18,26.28
10,2012,2666.0,7,102939,13289.18,26.28
10,2012,2666.0,7,102939,13289.18,26.28
10,2012,2666.0,5,27789,13289.18,26.28
10,2012,2666.0,5,27789,13289.18,26.28
10,2013,2666.0,0,65953,15330.16,26.59
10,2013,2666.0,0,65953,15330.16,26.59
10,2013,2666.0,1,193790,15330.16,26.59
10,2013,2666.0,1,193790,15330.16,26.59
10,2013,2666.0,2,45317,15330.16,26.59
10,2013,2666.0,2,45317,15330.16,26.59
10,2013,2666.0,3,11343,15330.16,26.59
10,2013,2666.0,3,11343,15330.16,26.59
10,2013,2666.0,4,14729,15330.16,26.59
10,2013,2666.0,4,14729,15330.16,26.59
10,2013,2666.0,7,97019,15330.16,26.59
10,2013,2666.0,7,97019,15330.16,26.59
10,2013,2666.0,5,30138,15330.16,26.59
10,2013,2666.0,5,30138,15330.16,26.59
11,1992,618.0,0,30000,8306.31,6.74
11,1992,618.0,1,115326,8306.31,6.74
11,1992,618.0,5,27983,8306.31,6.74
11,1993,618.0,0,12000,8306.31,5.61
11,1993,618.0,1,155463,8306.31,5.61
11,1993,618.0,5,26826,8306.31,5.61
11,1994,618.0,0,5000,8306.31,6.26
11,1994,618.0,1,118235,8306.31,6.26
11,1994,618.0,5,22802,8306.31,6.26
11,1995,618.0,0,24545,8306.31,6.68
11,1995,618.0,1,131092,8306.31,6.68
11,1995,618.0,5,24791,8306.31,6.68
11,1996,618.0,0,23000,8306.31,5.32
11,1996,618.0,1,151328,8306.31,5.32
11,1996,618.0,5,21989,8306.31,5.32
11,1997,618.0,0,20333,8306.31,5.98
11,1997,618.0,1,99173,8306.31,5.98
11,1997,618.0,5,25132,8306.31,5.98
11,1998,618.0,0,26522,8306.31,6.11
11,1998,618.0,1,108971,8306.31,6.11
11,1998,618.0,5,21347,8306.31,6.11
11,1999,618.0,0,26053,8306.31,7.38
11,1999,618.0,1,113330,8306.31,7.38
11,1999,618.0,5,17322,8306.31,7.38
11,2000,618.0,0,23077,8306.31,7.52
11,2000,618.0,1,131888,8306.31,7.52
11,2000,618.0,5,21367,8306.31,7.52
11,2001,618.0,0,25917,8306.31,6.71
11,2001,618.0,1,122132,8306.31,6.71
11,2001,618.0,5,21255,8306.31,6.71
11,2002,618.0,0,32889,8306.31,7.34
11,2002,618.0,1,134922,8306.31,7.34
11,2002,618.0,5,26919,8306.31,7.34
11,2004,618.0,0,35297,8306.31,6.49
11,2004,618.0,1,195459,8306.31,6.49
11,2004,618.0,5,33040,8306.31,6.49
11,2005,618.0,0,39965,8306.31,6.53
11,2005,618.0,1,177299,8306.31,6.53
11,2005,618.0,5,32812,8306.31,6.53
11,2006,618.0,0,39390,8306.31,6.6
11,2006,618.0,1,191956,8306.31,6.6
11,2006,618.0,5,28191,8306.31,6.6
11,2007,618.0,0,50653,8306.31,7.51
11,2007,618.0,1,211948,8306.31,7.51
11,2007,618.0,5,32771,8306.31,7.51
11,2008,618.0,0,43890,8306.31,7.75
11,2008,618.0,1,220735,8306.31,7.75
11,2008,618.0,5,39752,8306.31,7.75
11,2009,618.0,0,46818,8306.31,6.75
11,2009,618.0,1,186040,8306.31,6.75
11,2009,618.0,5,35428,8306.31,6.75
11,2010,618.0,0,49306,8306.31,6.71
11,2010,618.0,1,213518,8306.31,6.71
11,2010,618.0,5,28851,8306.31,6.71
11,2011,618.0,0,65950,8306.31,7.29
11,2011,618.0,1,209564,8306.31,7.29
11,2011,618.0,5,33088,8306.31,7.29
11,2012,618.0,0,50407,9578.67,6.33
11,2012,618.0,1,208131,9578.67,6.33
11,2012,618.0,5,35822,9578.67,6.33
11,2013,618.0,0,55656,9163.51,7.83
11,2013,618.0,1,193536,9163.51,7.83
11,2013,618.0,5,30610,9163.51,7.83
12,2000,847.0,0,111006,9560.49,11.37
12,2000,847.0,1,444058,9560.49,11.37
12,2000,847.0,5,79198,9560.49,11.37
12,2001,847.0,0,113522,8529.07,10.94
12,2001,847.0,1,412267,8529.07,10.94
12,2001,847.0,5,80475,8529.07,10.94
12,2002,847.0,0,111962,9204.0,11.44
12,2002,847.0,1,471475,9204.0,11.44
12,2002,847.0,5,82757,9204.0,11.44
12,2004,847.0,0,122246,9186.0,10.94
12,2004,847.0,1,483955,9186.0,10.94
12,2004,847.0,5,89806,9186.0,10.94
12,2005,847.0,0,116872,9776.0,11.16
12,2005,847.0,1,428135,9776.0,11.16
12,2005,847.0,5,82733,9776.0,11.16
12,2006,847.0,0,101929,8244.02,11.48
12,2006,847.0,1,385452,8244.02,11.48
12,2006,847.0,5,82549,8244.02,11.48
12,2007,847.0,0,131278,6712.05,11.52
12,2007,847.0,1,469491,6712.05,11.52
12,2007,847.0,5,78908,6712.05,11.52
12,2008,847.0,0,119258,6516.47,10.9
12,2008,847.0,1,460711,6516.47,10.9
12,2008,847.0,5,87585,6516.47,10.9
12,2009,847.0,0,121174,5496.04,11.0
12,2009,847.0,1,447083,5496.04,11.0
12,2009,847.0,5,94652,5496.04,11.0
12,2010,847.0,0,119283,4644.53,9.74
12,2010,847.0,1,422676,4644.53,9.74
12,2010,847.0,5,88272,4644.53,9.74
12,2011,847.0,0,119360,5740.44,11.69
12,2011,847.0,1,501412,5740.44,11.69
12,2011,847.0,5,84046,5740.44,11.69
12,2012,847.0,0,102438,6139.3,10.68
12,2012,847.0,1,454233,6139.3,10.68
12,2012,847.0,5,84522,6139.3,10.68
12,2013,847.0,0,111500,5905.6,10.36
12,2013,847.0,1,454642,5905.6,10.36
12,2013,847.0,5,89349,5905.6,10.36
13,1990,416.0,0,2899,17.0,19.54
13,1990,416.0,3,2500,17.0,19.54
13,1990,416.0,5,26178,17.0,19.54
13,1991,416.0,0,3962,19.0,19.29
13,1991,416.0,3,3663,19.0,19.29
13,1991,416.0,5,22464,19.0,19.29
13,1992,416.0,0,1899,17.0,20.59
13,1992,416.0,3,2909,17.0,20.59
13,1992,416.0,5,21653,17.0,20.59
13,1993,416.0,0,1353,17.0,19.97
13,1993,416.0,3,5236,17.0,19.97
13,1993,416.0,5,20843,17.0,19.97
13,1994,416.0,0,1698,17.0,19.26
13,1994,416.0,3,2182,17.0,19.26
13,1994,416.0,5,20032,17.0,19.26
13,1995,416.0,0,9477,17.0,19.96
13,1995,416.0,3,3597,17.0,19.96
13,1995,416.0,5,19222,17.0,19.96
13,1996,416.0,0,2463,17.0,19.1
13,1996,416.0,3,3592,17.0,19.1
13,1996,416.0,5,19009,17.0,19.1
13,1997,416.0,0,2867,17.0,19.26
13,1997,416.0,3,2455,17.0,19.26
13,1997,416.0,5,17235,17.0,19.26
13,1998,416.0,0,910,17.0,20.05
13,1998,416.0,3,3364,17.0,20.05
13,1998,416.0,5,16667,17.0,20.05
13,1999,416.0,0,1111,17.0,20.24
13,1999,416.0,3,2669,17.0,20.24
13,1999,416.0,5,16337,17.0,20.24
13,2000,416.0,0,1123,17.0,18.97
13,2000,416.0,3,1573,17.0,18.97
13,2000,416.0,5,15878,17.0,18.97
13,2001,416.0,0,1992,17.0,19.36
13,2001,416.0,3,11538,17.0,19.36
13,2001,416.0,5,15714,17.0,19.36
13,2002,416.0,0,2947,17.0,19.89
13,2002,416.0,3,4218,17.0,19.89
13,2002,416.0,5,14563,17.0,19.89
13,2004,416.0,0,1743,17.0,19.41
13,2004,416.0,3,3343,17.0,19.41
13,2004,416.0,5,12692,17.0,19.41
13,2005,416.0,0,2297,17.0,20.42
13,2005,416.0,3,18316,17.0,20.42
13,2005,416.0,5,11614,17.0,20.42
13,2006,416.0,0,2511,17.0,18.97
13,2006,416.0,3,5024,17.0,18.97
13,2006,416.0,5,10452,17.0,18.97
13,2007,416.0,0,1219,17.0,19.71
13,2007,416.0,3,9979,17.0,19.71
13,2007,416.0,5,9000,17.0,19.71
13,2008,416.0,0,1844,17.0,19.63
13,2008,416.0,3,5507,17.0,19.63
13,2008,416.0,5,8000,17.0,19.63
13,2009,416.0,0,2429,17.0,19.25
13,2009,416.0,3,5042,17.0,19.25
13,2010,416.0,0,1617,17.0,19.98
13,2010,416.0,3,5701,17.0,19.98
13,2011,416.0,0,3473,17.0,19.19
13,2011,416.0,3,6690,17.0,19.19
13,2012,416.0,0,1370,17.0,19.83
13,2012,416.0,3,6779,17.0,19.83
13,2013,416.0,0,849,17.0,18.69
13,2013,416.0,3,3168,17.0,18.69
14,1990,1761.0,6,125529,49695.0,21.88
14,1990,1761.0,6,125529,49695.0,20.29
14,1990,1761.0,6,125529,49695.0,17.77
14,1990,1761.0,6,125529,49695.0,17.77
14,1990,1761.0,6,125529,49695.0,27.65
14,1990,1761.0,6,125529,49695.0,20.29
14,1990,1761.0,6,125529,49695.0,27.07
14,1990,1761.0,6,125529,49695.0,18.47
14,1990,1761.0,6,125529,49695.0,25.76
14,1990,1761.0,6,125529,49695.0,24.64
14,1990,1761.0,6,125529,49695.0,25.29
14,1990,1761.0,0,18735,49695.0,21.88
14,1990,1761.0,0,18735,49695.0,20.29
14,1990,1761.0,0,18735,49695.0,17.77
14,1990,1761.0,0,18735,49695.0,17.77
14,1990,1761.0,0,18735,49695.0,27.65
14,1990,1761.0,0,18735,49695.0,20.29
14,1990,1761.0,0,18735,49695.0,27.07
14,1990,1761.0,0,18735,49695.0,18.47
14,1990,1761.0,0,18735,49695.0,25.76
14,1990,1761.0,0,18735,49695.0,24.64
14,1990,1761.0,0,18735,49695.0,25.29
14,1990,1761.0,1,141084,49695.0,21.88
14,1990,1761.0,1,141084,49695.0,20.29
14,1990,1761.0,1,141084,49695.0,17.77
14,1990,1761.0,1,141084,49695.0,17.77
14,1990,1761.0,1,141084,49695.0,27.65
14,1990,1761.0,1,141084,49695.0,20.29
14,1990,1761.0,1,141084,49695.0,27.07
14,1990,1761.0,1,141084,49695.0,18.47
14,1990,1761.0,1,141084,49695.0,25.76
14,1990,1761.0,1,141084,49695.0,24.64
14,1990,1761.0,1,141084,49695.0,25.29
14,1990,1761.0,2,18803,49695.0,21.88
14,1990,1761.0,2,18803,49695.0,20.29
14,1990,1761.0,2,18803,49695.0,17.77
14,1990,1761.0,2,18803,49695.0,17.77
14,1990,1761.0,2,18803,49695.0,27.65
14,1990,1761.0,2,18803,49695.0,20.29
14,1990,1761.0,2,18803,49695.0,27.07
14,1990,1761.0,2,18803,49695.0,18.47
14,1990,1761.0,2,18803,49695.0,25.76
14,1990,1761.0,2,18803,49695.0,24.64
14,1990,1761.0,2,18803,49695.0,25.29
14,1990,1761.0,3,17150,49695.0,21.88
14,1990,1761.0,3,17150,49695.0,20.29
14,1990,1761.0,3,17150,49695.0,17.77
14,1990,1761.0,3,17150,49695.0,17.77
14,1990,1761.0,3,17150,49695.0,27.65
14,1990,1761.0,3,17150,49695.0,20.29
14,1990,1761.0,3,17150,49695.0,27.07
14,1990,1761.0,3,17150,49695.0,18.47
14,1990,1761.0,3,17150,49695.0,25.76
14,1990,1761.0,3,17150,49695.0,24.64
14,1990,1761.0,3,17150,49695.0,25.29
14,1990,1761.0,4,17322,49695.0,21.88
14,1990,1761.0,4,17322,49695.0,20.29
14,1990,1761.0,4,17322,49695.0,17.77
14,1990,1761.0,4,17322,49695.0,17.77
14,1990,1761.0,4,17322,49695.0,27.65
14,1990,1761.0,4,17322,49695.0,20.29
14,1990,1761.0,4,17322,49695.0,27.07
14,1990,1761.0,4,17322,49695.0,18.47
14,1990,1761.0,4,17322,49695.0,25.76
14,1990,1761.0,4,17322,49695.0,24.64
14,1990,1761.0,4,17322,49695.0,25.29
14,1990,1761.0,7,101661,49695.0,21.88
14,1990,1761.0,7,101661,49695.0,20.29
14,1990,1761.0,7,101661,49695.0,17.77
14,1990,1761.0,7,101661,49695.0,17.77
14,1990,1761.0,7,101661,49695.0,27.65
14,1990,1761.0,7,101661,49695.0,20.29
14,1990,1761.0,7,101661,49695.0,27.07
14,1990,1761.0,7,101661,49695.0,18.47
14,1990,1761.0,7,101661,49695.0,25.76
14,1990,1761.0,7,101661,49695.0,24.64
14,1990,1761.0,7,101661,49695.0,25.29
14,1990,1761.0,5,11540,49695.0,21.88
14,1990,1761.0,5,11540,49695.0,20.29
14,1990,1761.0,5,11540,49695.0,17.77
14,1990,1761.0,5,11540,49695.0,17.77
14,1990,1761.0,5,11540,49695.0,27.65
14,1990,1761.0,5,11540,49695.0,20.29
14,1990,1761.0,5,11540,49695.0,27.07
14,1990,1761.0,5,11540,49695.0,18.47
14,1990,1761.0,5,11540,49695.0,25.76
14,1990,1761.0,5,11540,49695.0,24.64
14,1990,1761.0,5,11540,49695.0,25.29
14,1990,1761.0,9,91489,49695.0,21.88
14,1990,1761.0,9,91489,49695.0,20.29
14,1990,1761.0,9,91489,49695.0,17.77
14,1990,1761.0,9,91489,49695.0,17.77
14,1990,1761.0,9,91489,49695.0,27.65
14,1990,1761.0,9,91489,49695.0,20.29
14,1990,1761.0,9,91489,49695.0,27.07
14,1990,1761.0,9,91489,49695.0,18.47
14,1990,1761.0,9,91489,49695.0,25.76
14,1990,1761.0,9,91489,49695.0,24.64
14,1990,1761.0,9,91489,49695.0,25.29
14,1991,1761.0,6,126164,58349.44,21.43
14,1991,1761.0,6,126164,58349.44,20.13
14,1991,1761.0,6,126164,58349.44,17.95
14,1991,1761.0,6,126164,58349.44,17.95
14,1991,1761.0,6,126164,58349.44,27.34
14,1991,1761.0,6,126164,58349.44,20.13
14,1991,1761.0,6,126164,58349.44,27.21
14,1991,1761.0,6,126164,58349.44,19.11
14,1991,1761.0,6,126164,58349.44,25.57
14,1991,1761.0,6,126164,58349.44,24.25
14,1991,1761.0,6,126164,58349.44,25.06
14,1991,1761.0,0,18084,58349.44,21.43
14,1991,1761.0,0,18084,58349.44,20.13
14,1991,1761.0,0,18084,58349.44,17.95
14,1991,1761.0,0,18084,58349.44,17.95
14,1991,1761.0,0,18084,58349.44,27.34
14,1991,1761.0,0,18084,58349.44,20.13
14,1991,1761.0,0,18084,58349.44,27.21
14,1991,1761.0,0,18084,58349.44,19.11
14,1991,1761.0,0,18084,58349.44,25.57
14,1991,1761.0,0,18084,58349.44,24.25
14,1991,1761.0,0,18084,58349.44,25.06
14,1991,1761.0,1,140264,58349.44,21.43
14,1991,1761.0,1,140264,58349.44,20.13
14,1991,1761.0,1,140264,58349.44,17.95
14,1991,1761.0,1,140264,58349.44,17.95
14,1991,1761.0,1,140264,58349.44,27.34
14,1991,1761.0,1,140264,58349.44,20.13
14,1991,1761.0,1,140264,58349.44,27.21
14,1991,1761.0,1,140264,58349.44,19.11
14,1991,1761.0,1,140264,58349.44,25.57
14,1991,1761.0,1,140264,58349.44,24.25
14,1991,1761.0,1,140264,58349.44,25.06
14,1991,1761.0,2,23020,58349.44,21.43
14,1991,1761.0,2,23020,58349.44,20.13
14,1991,1761.0,2,23020,58349.44,17.95
14,1991,1761.0,2,23020,58349.44,17.95
14,1991,1761.0,2,23020,58349.44,27.34
14,1991,1761.0,2,23020,58349.44,20.13
14,1991,1761.0,2,23020,58349.44,27.21
14,1991,1761.0,2,23020,58349.44,19.11
14,1991,1761.0,2,23020,58349.44,25.57
14,1991,1761.0,2,23020,58349.44,24.25
14,1991,1761.0,2,23020,58349.44,25.06
14,1991,1761.0,3,14834,58349.44,21.43
14,1991,1761.0,3,14834,58349.44,20.13
14,1991,1761.0,3,14834,58349.44,17.95
14,1991,1761.0,3,14834,58349.44,17.95
14,1991,1761.0,3,14834,58349.44,27.34
14,1991,1761.0,3,14834,58349.44,20.13
14,1991,1761.0,3,14834,58349.44,27.21
14,1991,1761.0,3,14834,58349.44,19.11
14,1991,1761.0,3,14834,58349.44,25.57
14,1991,1761.0,3,14834,58349.44,24.25
14,1991,1761.0,3,14834,58349.44,25.06
14,1991,1761.0,4,15533,58349.44,21.43
14,1991,1761.0,4,15533,58349.44,20.13
14,1991,1761.0,4,15533,58349.44,17.95
14,1991,1761.0,4,15533,58349.44,17.95
14,1991,1761.0,4,15533,58349.44,27.34
14,1991,1761.0,4,15533,58349.44,20.13
14,1991,1761.0,4,15533,58349.44,27.21
14,1991,1761.0,4,15533,58349.44,19.11
14,1991,1761.0,4,15533,58349.44,25.57
14,1991,1761.0,4,15533,58349.44,24.25
14,1991,1761.0,4,15533,58349.44,25.06
14,1991,1761.0,7,101504,58349.44,21.43
14,1991,1761.0,7,101504,58349.44,20.13
14,1991,1761.0,7,101504,58349.44,17.95
14,1991,1761.0,7,101504,58349.44,17.95
14,1991,1761.0,7,101504,58349.44,27.34
14,1991,1761.0,7,101504,58349.44,20.13
14,1991,1761.0,7,101504,58349.44,27.21
14,1991,1761.0,7,101504,58349.44,19.11
14,1991,1761.0,7,101504,58349.44,25.57
14,1991,1761.0,7,101504,58349.44,24.25
14,1991,1761.0,7,101504,58349.44,25.06
14,1991,1761.0,5,14232,58349.44,21.43
14,1991,1761.0,5,14232,58349.44,20.13
14,1991,1761.0,5,14232,58349.44,17.95
14,1991,1761.0,5,14232,58349.44,17.95
14,1991,1761.0,5,14232,58349.44,27.34
14,1991,1761.0,5,14232,58349.44,20.13
14,1991,1761.0,5,14232,58349.44,27.21
14,1991,1761.0,5,14232,58349.44,19.11
14,1991,1761.0,5,14232,58349.44,25.57
14,1991,1761.0,5,14232,58349.44,24.25
14,1991,1761.0,5,14232,58349.44,25.06
14,1991,1761.0,9,91353,58349.44,21.43
14,1991,1761.0,9,91353,58349.44,20.13
14,1991,1761.0,9,91353,58349.44,17.95
14,1991,1761.0,9,91353,58349.44,17.95
14,1991,1761.0,9,91353,58349.44,27.34
14,1991,1761.0,9,91353,58349.44,20.13
14,1991,1761.0,9,91353,58349.44,27.21
14,1991,1761.0,9,91353,58349.44,19.11
14,1991,1761.0,9,91353,58349.44,25.57
14,1991,1761.0,9,91353,58349.44,24.25
14,1991,1761.0,9,91353,58349.44,25.06
14,1992,1761.0,6,120019,67003.89,21.35
14,1992,1761.0,6,120019,67003.89,20.21
14,1992,1761.0,6,120019,67003.89,17.8
14,1992,1761.0,6,120019,67003.89,17.8
14,1992,1761.0,6,120019,67003.89,27.58
14,1992,1761.0,6,120019,67003.89,20.21
14,1992,1761.0,6,120019,67003.89,27.42
14,1992,1761.0,6,120019,67003.89,18.72
14,1992,1761.0,6,120019,67003.89,25.61
14,1992,1761.0,6,120019,67003.89,24.24
14,1992,1761.0,6,120019,67003.89,24.97
14,1992,1761.0,0,22828,67003.89,21.35
14,1992,1761.0,0,22828,67003.89,20.21
14,1992,1761.0,0,22828,67003.89,17.8
14,1992,1761.0,0,22828,67003.89,17.8
14,1992,1761.0,0,22828,67003.89,27.58
14,1992,1761.0,0,22828,67003.89,20.21
14,1992,1761.0,0,22828,67003.89,27.42
14,1992,1761.0,0,22828,67003.89,18.72
14,1992,1761.0,0,22828,67003.89,25.61
14,1992,1761.0,0,22828,67003.89,24.24
14,1992,1761.0,0,22828,67003.89,24.97
14,1992,1761.0,1,140432,67003.89,21.35
14,1992,1761.0,1,140432,67003.89,20.21
14,1992,1761.0,1,140432,67003.89,17.8
14,1992,1761.0,1,140432,67003.89,17.8
14,1992,1761.0,1,140432,67003.89,27.58
14,1992,1761.0,1,140432,67003.89,20.21
14,1992,1761.0,1,140432,67003.89,27.42
14,1992,1761.0,1,140432,67003.89,18.72
14,1992,1761.0,1,140432,67003.89,25.61
14,1992,1761.0,1,140432,67003.89,24.24
14,1992,1761.0,1,140432,67003.89,24.97
14,1992,1761.0,2,21349,67003.89,21.35
14,1992,1761.0,2,21349,67003.89,20.21
14,1992,1761.0,2,21349,67003.89,17.8
14,1992,1761.0,2,21349,67003.89,17.8
14,1992,1761.0,2,21349,67003.89,27.58
14,1992,1761.0,2,21349,67003.89,20.21
14,1992,1761.0,2,21349,67003.89,27.42
14,1992,1761.0,2,21349,67003.89,18.72
14,1992,1761.0,2,21349,67003.89,25.61
